customer_id,monthly_income,monthly_expenses,average_monthly_inflow,average_monthly_outflow,transaction_count,average_transaction,savings_balance,failed_payments,late_payments,account_age_months,spending_volatility,weekend_spending_ratio,night_transaction_ratio,new_device,failed_logins,location_change,high_credit_risk,fraud_label
C02472,52151.26,23796.17,51654.27,19469.4,69,252.22,80248.63,0,0,14,0.5781,0.3639,0.0466,0,0,0,0,0
C02473,58529.95,24587.22,67797.67,31554.91,73,470.95,168414.32,0,0,40,0.3917,0.3112,0.0898,0,1,0,0,0
C02474,29911.25,15114.84,29582.12,16489.13,64,274.35,30107.83,3,0,32,0.448,0.1848,0.2385,0,0,0,0,0
C02475,45744.83,21235.85,36457.4,21615.32,77,314.99,78777.22,1,0,33,0.1862,0.178,0.1718,1,1,0,0,0
C02476,18037.15,11695.87,19624.33,13548.46,67,257.57,40463.69,0,0,35,0.2599,0.2602,0.0443,0,0,0,0,0
C02477,49498.07,22470.05,56531.06,23981.59,64,464.85,107646.38,2,0,32,0.4522,0.2882,0.1309,0,0,0,0,0
C02478,63410.51,40926.44,62325.64,37335.34,59,760.92,22889.47,1,0,31,0.5361,0.1899,0.1773,0,1,1,0,0
C02479,39671.44,23047.14,47363.92,17497.53,80,246.37,54112.77,0,2,3,0.4741,0.3468,0.1613,0,0,0,1,0
C02480,101910.97,42660.19,96603.14,54141.2,64,734.99,127551.04,0,1,9,0.6302,0.296,0.1172,1,1,0,0,0
C02481,30268.43,14113.51,34218.07,14441.76,68,167.37,102755.57,0,1,32,0.1406,0.2287,0.1433,0,0,0,0,0
C02482,49625.79,29020.02,62497.39,28336.56,80,395.63,168563.12,0,1,50,0.1415,0.1802,0.0992,0,1,0,0,0
C02483,44280.37,30106.1,46689.56,29677.82,64,488.52,61844.9,3,3,34,0.2893,0.2686,0.0911,0,1,0,1,0
C02484,43014.12,22763.64,43995.79,27902.23,68,426.83,120197.33,1,0,27,0.2377,0.4301,0.0687,0,0,1,0,0
C02485,42743.52,19438.67,44338.68,19267.35,68,318.65,86440.29,1,1,24,0.1001,0.3047,0.0856,0,1,0,0,0
C02486,47221.99,22798.08,58810.06,25700.82,67,413.21,71116.19,0,1,10,0.4426,0.2605,0.1799,0,0,0,0,0
C02487,65906.95,25888.43,72387.84,26143.29,76,288.38,183256.28,0,0,52,0.4194,0.3645,0.2348,0,2,0,0,0
C02488,83650.2,30224.26,109356.27,27184.39,63,538.53,279554.49,0,1,27,0.1556,0.4335,0.1433,0,1,0,0,0
C02489,44954.46,35419.98,48708.61,41021.8,64,787.39,62339.93,0,1,3,0.4139,0.2722,0.0361,0,0,0,1,0
C02490,64945.91,25548.71,63097.83,30207.79,62,377.89,49121.58,2,1,12,0.6409,0.3877,0.1542,0,1,1,0,0
C02491,32814.4,13329.19,32157.43,12909.07,79,172.8,109442.26,2,0,60,0.3461,0.142,0.2442,0,1,0,0,0
C02492,63519.21,47127.05,67164.76,49269.88,61,1006.29,161145.24,1,1,46,0.4684,0.2744,0.2246,0,0,0,0,0
C02493,31937.03,20713.64,25710.63,21990.45,72,336.11,29104.86,0,3,26,0.4224,0.4184,0.2181,1,1,0,0,0
C02494,73512.79,40155.09,72998.29,44307.72,58,774.6,16771.23,1,0,6,0.2086,0.3983,0.2041,0,0,0,0,0
C02495,121686.84,78130.32,121159.24,100518.94,64,1959.92,290635.09,2,3,9,0.395,0.4066,0.0816,0,1,0,1,0
C02496,42594.48,32829.41,45949.85,33194.98,64,603.02,96071.37,0,0,26,0.4094,0.104,0.249,0,0,0,0,0
C02497,16777.15,6622.27,21525.39,6691.11,65,112.66,15746.81,0,0,27,0.6093,0.2165,0.1706,0,0,0,0,0
C02498,35164.24,16163.95,37153.76,16632.09,77,207.24,81581.32,1,0,45,0.5575,0.107,0.1624,0,1,0,0,0
C02499,78335.92,57744.17,64179.13,54102.49,66,955.54,55586.88,1,0,27,0.2906,0.3952,0.1279,0,0,0,0,0
C02500,57716.73,40476.03,54272.83,34135.08,66,632.28,88491.85,0,1,25,0.5851,0.2711,0.1051,0,0,0,0,0
C02501,50333.64,40136.82,54434.55,42787.93,72,474.59,61788.17,1,0,16,0.2017,0.1116,0.0667,0,0,1,0,0
C02502,70849.88,34805.64,75183.01,38748.18,67,646.64,216169.69,2,2,58,0.3387,0.1498,0.1527,0,2,0,1,0
C02503,55961.64,43381.4,69668.59,45563.24,83,614.19,65130.18,2,1,42,0.5458,0.4208,0.04,0,0,0,1,0
C02504,77838.71,39282.08,90698.38,40950.6,76,424.6,87921.39,1,0,51,0.4041,0.2367,0.2128,0,0,1,0,0
C02505,68060.92,45722.78,79060.5,43077.82,76,685.13,183007.12,0,0,44,0.4295,0.1839,0.1575,0,3,0,0,0
C02506,89248.77,66689.75,91385.75,72044.15,66,1330.98,22950.77,4,2,8,0.4806,0.1772,0.0444,0,0,0,1,0
C02507,52885.05,22574.09,62504.55,24162.92,72,262.15,136041.07,0,1,55,0.6471,0.2462,0.1486,0,1,0,0,0
C02508,67628.48,29928.13,63739.12,33130.05,72,524.18,24026.98,2,0,30,0.2193,0.2358,0.203,0,1,0,0,0
C02509,39191.32,23962.8,45704.73,26091.69,69,318.12,15072.93,0,2,51,0.5713,0.1253,0.0385,0,1,0,0,0
C02510,34329.5,25050.96,34882.54,27487.37,71,324.7,62443.55,0,0,22,0.2565,0.2081,0.229,1,0,0,0,0
C02511,96999.7,37396.03,84995.1,45183.9,71,493.7,325984.81,1,0,53,0.3336,0.3668,0.1652,1,2,0,0,0
C02512,49598.2,36350.34,55608.93,40663.81,74,611.23,36541.46,1,0,59,0.4979,0.4021,0.1632,0,1,0,0,0
C02513,64641.64,32605.52,78714.46,36116.26,68,661.01,77798.39,1,1,33,0.2469,0.2616,0.1188,0,0,0,0,0
C02514,47576.81,25349.02,47634.27,21315.96,79,281.86,116441.27,1,4,55,0.4302,0.158,0.1828,0,0,0,1,0
C02515,34561.16,17382.1,42770.52,20448.65,77,227.07,108725.54,0,1,14,0.5678,0.259,0.0526,0,0,0,0,0
C02516,45222.95,34376.95,38497.72,34867.08,63,450.25,82941.71,0,0,46,0.4458,0.1878,0.2029,0,1,1,0,0
C02517,85872.17,35109.48,77833.23,37198.68,76,391.78,158110.21,0,1,31,0.4698,0.2026,0.1903,0,1,0,0,0
C02518,57772.94,35150.42,59644.37,31538.77,78,332.76,70912.88,0,1,15,0.2279,0.1007,0.067,0,0,0,0,0
C02519,20832.19,8679.71,20946.94,11290.43,64,182.06,30109.74,0,0,5,0.5695,0.441,0.2185,0,0,0,0,0
C02520,40845.74,31364.12,39618.08,23620.13,60,510.58,27181.1,0,1,47,0.1771,0.121,0.1976,0,1,0,0,0
C02521,100353.07,71157.26,106980.52,87421.93,66,1670.07,60275.75,1,0,57,0.1537,0.1429,0.0383,0,1,0,0,0
C02522,40872.35,18605.86,40323.4,20485.41,68,227.86,107337.44,1,1,12,0.12,0.2673,0.0532,0,0,0,0,0
C02523,20014.3,9686.93,20152.86,7956.5,60,108.88,36003.6,0,1,38,0.316,0.2433,0.1204,0,1,0,0,0
C02524,105481.38,55027.73,114279.69,71226.11,79,999.72,291692.46,2,2,28,0.5579,0.1107,0.0862,0,0,0,1,0
C02525,61175.03,32571.91,59333.39,36208.62,64,630.15,143148.39,1,2,54,0.394,0.362,0.0341,0,1,0,0,0
C02526,43604.34,31299.38,45229.82,24006.69,67,296.01,9217.28,0,0,15,0.3727,0.4465,0.232,0,0,0,0,0
C02527,38073.73,22998.06,37028.05,22982.08,74,395.61,70908.91,0,1,12,0.3114,0.1247,0.1462,0,1,0,0,0
C02528,73238.47,39737.52,66304.66,44273.24,68,685.05,147464.15,1,3,18,0.5337,0.4117,0.1657,0,1,0,0,0
C02529,35260.73,23756.92,40255.21,29828.92,72,421.48,22994.11,0,1,11,0.146,0.316,0.1494,0,0,0,0,0
C02530,75443.04,41949.28,94676.13,41986.63,72,696.1,253137.08,0,0,45,0.3854,0.2883,0.0336,0,0,0,0,0
C02531,57434.8,23416.63,67643.76,17149.65,74,214.41,162768.28,2,0,3,0.0914,0.4169,0.1672,0,0,0,0,0
C02532,50237.88,20013.27,54749.54,24517.91,53,522.13,159226.75,1,0,23,0.5112,0.3001,0.0741,0,0,0,0,0
C02533,48045.29,23863.16,46748.87,26482.96,68,487.21,104311.15,0,1,32,0.5202,0.3485,0.1053,1,0,0,0,0
C02534,41592.79,25841.25,42240.38,20210.28,75,342.1,122593.39,0,1,42,0.1131,0.3275,0.1953,0,0,1,0,0
C02535,72038.49,29584.67,84777.96,32280.52,62,376.88,57279.37,0,4,46,0.5279,0.3209,0.1993,0,1,0,1,0
C02536,30485.72,18217.06,23663.67,20108.5,61,245.16,92043.85,2,0,33,0.1773,0.3781,0.2057,0,1,0,0,0
C02537,21688.8,10222.46,21827.8,10335.26,65,178.88,70213.6,0,0,55,0.5914,0.3894,0.0763,0,1,0,0,0
C02538,59332.7,39333.78,67526.18,37395.65,81,324.4,15593.4,1,0,50,0.3532,0.1468,0.1154,0,0,0,0,0
C02539,59782.9,21684.35,54606.08,21181.97,67,347.11,138394.57,0,0,27,0.2609,0.2258,0.1768,0,1,0,0,0
C02540,55855.67,31338.41,61486.29,31681.8,68,556.0,28669.67,2,2,24,0.466,0.3122,0.185,1,1,0,1,0
C02541,54062.47,20193.35,59211.31,22062.58,68,244.62,126227.27,1,0,36,0.1285,0.2817,0.2093,1,1,0,0,0
C02542,38955.47,19428.21,34104.74,22237.59,66,240.59,122969.22,0,2,45,0.4422,0.2749,0.2007,0,0,0,0,0
C02543,64137.53,22897.66,68013.84,18140.91,73,249.78,51006.4,0,0,15,0.3347,0.1048,0.0811,0,1,0,0,0
C02544,44086.84,24736.88,43024.64,26733.56,75,460.67,80672.05,0,1,5,0.313,0.3237,0.233,0,0,0,0,0
C02545,36142.21,25124.51,39753.97,27851.87,56,507.79,18658.6,1,1,18,0.1379,0.172,0.0348,0,0,0,0,0
C02546,39107.39,15451.29,44206.0,16537.47,75,283.37,91767.43,0,0,31,0.5132,0.1244,0.1171,0,0,0,0,0
C02547,111714.93,76061.13,122648.77,76168.94,65,1313.63,66019.85,3,0,31,0.3516,0.3804,0.0628,0,0,0,0,0
C02548,20613.03,12633.47,21823.24,15417.6,74,183.65,70228.41,0,1,31,0.0523,0.1657,0.1016,0,1,0,0,0
C02549,56349.15,32517.54,61119.92,39389.41,64,520.05,70886.76,2,0,57,0.2721,0.3913,0.1819,0,0,0,0,0
C02550,21137.8,13100.52,19211.56,13179.84,96,146.01,17116.27,2,3,31,0.6098,0.3871,0.0715,0,2,0,1,0
C02551,42860.79,21479.85,44845.67,22339.7,63,318.97,143346.89,0,1,19,0.2758,0.3875,0.2215,0,1,0,0,0
C02552,37022.66,24792.33,35335.24,28328.23,79,302.37,86111.33,0,0,44,0.269,0.1325,0.0527,0,1,0,0,0
C02553,17608.82,12341.13,20668.96,14857.68,73,190.64,31844.61,1,0,3,0.151,0.1394,0.1783,0,0,0,0,0
C02554,53609.67,37537.53,60685.53,35740.88,70,520.61,144044.46,0,0,49,0.3092,0.1851,0.155,0,0,0,0,0
C02555,37926.32,17873.04,42919.25,16522.84,80,259.01,115940.53,0,1,32,0.1367,0.2569,0.0469,0,0,0,0,0
C02556,17496.83,11272.47,21969.35,12206.96,70,222.06,50217.08,2,0,31,0.507,0.3411,0.1292,0,0,1,0,0
C02557,65658.57,27356.19,66341.6,25035.58,76,374.94,90203.0,0,0,33,0.4346,0.3315,0.246,0,0,0,0,0
C02558,85834.01,49177.63,84470.89,40158.47,66,514.19,129381.6,2,0,4,0.207,0.1254,0.0555,0,0,0,0,0
C02559,87989.58,30900.46,88655.46,29403.48,70,410.16,170534.17,0,5,8,0.1258,0.1016,0.1129,0,0,0,1,0
C02560,52888.87,23118.47,45364.46,25431.69,63,306.34,112902.31,1,2,29,0.463,0.4194,0.1884,0,2,0,1,0
C02561,45942.41,29140.37,39839.88,36030.12,55,682.78,54836.72,1,1,24,0.0582,0.2877,0.1389,0,0,1,0,0
C02562,81804.56,60818.64,91991.87,58686.84,75,848.53,53116.76,0,1,45,0.6391,0.3521,0.0465,0,0,0,0,0
C02563,95941.16,35696.13,84676.06,36948.64,76,456.28,158131.11,3,1,15,0.1737,0.1761,0.1011,0,0,0,0,0
C02564,74946.04,45068.71,69026.09,48163.37,78,513.26,216608.05,1,1,19,0.1416,0.4066,0.14,1,2,0,0,0
C02565,29458.15,18751.55,30571.48,18229.66,75,314.12,32753.36,0,0,37,0.1238,0.422,0.0484,0,1,0,0,0
C02566,49267.65,37915.2,49293.89,36502.49,63,419.36,70779.7,2,2,31,0.5035,0.3034,0.1149,0,2,0,0,0
C02567,54841.37,35362.52,63411.88,38552.15,77,570.21,60556.96,1,1,53,0.631,0.4092,0.1576,0,0,0,0,0
C02568,19932.17,7900.41,21073.39,7160.2,64,124.47,44094.21,1,0,18,0.4703,0.1448,0.036,0,3,0,0,0
C02569,55582.85,23124.41,53036.26,22151.11,68,337.62,185703.16,0,1,42,0.5834,0.3951,0.0353,0,1,1,0,0
C02570,125149.47,79606.81,145998.87,81651.87,76,872.66,99437.06,0,1,9,0.2582,0.1796,0.1568,0,0,0,0,0
C02571,60017.35,26829.49,68267.04,29209.14,69,513.27,166392.43,1,1,47,0.137,0.3655,0.0701,0,0,0,0,0
C02572,87330.38,67046.8,76910.29,58208.05,74,838.69,209004.06,1,1,5,0.4349,0.3697,0.0979,0,1,0,1,0
C02573,48860.74,37344.71,52782.88,38625.71,57,750.06,168974.78,0,0,47,0.2367,0.3213,0.0753,0,0,0,0,0
C02574,43541.49,33827.17,41982.3,30278.61,68,501.1,23017.82,1,0,47,0.2863,0.1002,0.2348,0,0,0,0,0
C02575,53422.64,25740.56,51340.62,24914.18,56,343.54,170852.88,1,3,3,0.5671,0.1241,0.0916,0,0,0,1,0
C02576,31172.63,20967.57,39724.59,24000.22,73,322.13,89303.3,1,1,6,0.2859,0.1963,0.1375,0,0,1,0,0
C02577,29164.83,18909.2,31058.0,19687.1,71,325.44,92999.12,1,1,32,0.0661,0.3168,0.0817,0,0,0,0,0
C02578,79559.05,29120.34,81460.15,36408.82,70,488.25,213064.7,0,0,18,0.3648,0.1485,0.1384,0,1,0,0,0
C02579,83447.4,39178.91,88470.45,40798.43,65,714.82,94145.54,1,1,19,0.2317,0.1252,0.2393,0,0,0,0,0
C02580,28808.33,12763.39,33271.0,14884.17,83,165.96,45412.44,0,2,38,0.2265,0.1237,0.0424,0,0,0,0,0
C02581,69565.03,35955.65,67186.42,41182.63,53,918.57,38861.22,0,1,44,0.5738,0.3455,0.172,1,0,0,0,0
C02582,43273.07,33704.28,42680.14,35336.02,62,688.12,8953.01,2,0,28,0.301,0.3659,0.1018,0,0,0,0,0
C02583,52435.11,38304.93,59188.78,34172.66,83,494.15,174358.07,1,2,50,0.6462,0.2163,0.1178,0,0,0,0,0
C02584,55354.66,26683.22,48049.69,27680.77,60,503.73,162140.27,0,1,39,0.101,0.3893,0.1669,0,1,0,0,0
C02585,70394.86,41428.37,82284.03,40851.17,82,499.49,32990.59,0,0,15,0.4876,0.3075,0.1338,0,1,0,0,0
C02586,46706.61,20388.36,40045.24,20009.74,88,275.76,79426.22,1,2,10,0.5467,0.1588,0.2348,0,0,0,1,0
C02587,84879.74,40304.74,86620.45,43073.62,75,532.72,97805.01,2,1,56,0.4287,0.3049,0.2184,0,0,0,0,0
C02588,51722.78,19615.94,44385.39,17184.57,75,292.68,61093.16,1,0,6,0.0998,0.1348,0.0215,0,1,0,0,0
C02589,59593.43,38090.51,55019.63,36000.82,63,684.95,187862.43,2,1,54,0.054,0.3912,0.0649,0,0,0,0,0
C02590,30929.0,19968.21,37291.72,18541.52,71,224.93,107458.07,2,1,58,0.5376,0.2618,0.0401,0,1,0,1,0
C02591,118873.4,86459.68,139716.06,88145.04,61,1337.3,189342.84,1,1,49,0.6063,0.395,0.0383,0,4,0,1,0
C02592,55594.47,41262.12,66055.05,39521.71,61,801.81,160551.26,1,0,43,0.589,0.3854,0.0396,0,2,0,1,0
C02593,62023.38,26175.52,54340.01,25277.93,62,347.19,46339.84,1,2,55,0.3985,0.2002,0.1517,0,0,1,0,0
C02594,21823.31,14935.19,20161.98,15924.73,65,183.57,59797.63,2,0,31,0.2297,0.4366,0.1287,0,1,0,0,0
C02595,31076.33,12760.52,33897.59,12716.08,77,123.36,11425.5,0,0,3,0.2064,0.1779,0.1814,0,0,0,0,0
C02596,78548.02,40701.37,89217.83,42759.91,72,724.48,104383.41,1,0,43,0.523,0.2951,0.1183,0,1,0,0,0
C02597,51201.23,29798.68,48848.96,27299.05,62,406.26,106328.26,0,1,19,0.5459,0.3781,0.1769,1,2,0,0,1
C02598,19019.44,7080.2,18649.12,6730.37,77,100.0,7754.35,0,1,23,0.4359,0.2434,0.1886,0,1,0,0,0
C02599,71800.61,30195.29,65642.87,39099.87,77,436.85,42308.21,1,0,8,0.6466,0.2953,0.0452,0,0,0,0,0
C02600,35232.19,16629.67,44004.64,16069.44,71,238.92,44132.87,0,0,57,0.6247,0.105,0.246,0,1,0,0,0
C02601,84923.86,34597.48,84329.85,27582.1,67,391.63,150095.63,1,1,60,0.0626,0.4114,0.1608,0,0,0,0,0
C02602,43256.02,33321.99,45581.25,36356.13,79,361.5,39281.97,1,0,27,0.3838,0.1941,0.2185,0,0,0,0,0
C02603,49342.24,23671.63,52304.62,22844.15,70,324.74,61588.24,0,0,26,0.5389,0.3602,0.148,0,0,0,0,0
C02604,76492.45,44023.49,90465.67,47512.86,72,720.73,58022.25,0,2,30,0.5669,0.1665,0.2181,0,0,0,0,0
C02605,30047.84,23991.41,28115.88,24933.21,50,467.18,16054.02,1,1,56,0.1823,0.1283,0.0259,0,0,0,0,0
C02606,28785.78,17415.08,34260.58,19434.98,63,330.12,45645.96,0,1,60,0.4528,0.3325,0.1652,0,1,0,0,0
C02607,41191.76,22044.72,36930.62,22883.42,74,346.74,38279.36,2,0,36,0.2897,0.368,0.1065,1,1,0,0,0
C02608,65293.35,50171.84,77691.68,51316.45,57,981.61,153513.4,2,2,23,0.6334,0.2568,0.1116,1,0,0,1,0
C02609,24723.83,11128.79,20870.97,13218.23,60,173.04,23505.35,1,0,52,0.1641,0.1657,0.1666,0,0,0,0,0
C02610,21243.41,9151.14,22039.05,7172.87,68,101.45,17586.0,1,0,3,0.3473,0.2023,0.2208,0,0,0,0,0
C02611,65192.01,38522.87,81167.47,34321.62,73,585.57,92155.76,2,1,17,0.4283,0.1021,0.238,0,2,0,1,0
C02612,34306.07,18603.69,38891.79,17691.9,66,213.16,18583.27,1,1,41,0.3895,0.2946,0.2367,0,0,0,0,0
C02613,37718.88,26729.25,41511.48,22635.9,72,385.13,12695.75,0,0,9,0.511,0.4195,0.0917,1,1,0,0,0
C02614,19513.33,7198.56,18034.03,7144.38,72,100.0,53169.25,2,0,48,0.3973,0.1266,0.1199,1,1,0,0,0
C02615,33152.62,20819.07,31886.98,20415.81,69,314.21,25526.28,2,0,10,0.4161,0.4386,0.0601,0,2,0,0,0
C02616,44847.02,30038.79,54324.43,35054.18,70,445.14,99486.23,2,1,18,0.5526,0.4323,0.0789,1,2,0,1,1
C02617,68397.24,53853.43,75693.91,55975.65,68,935.33,82452.31,1,1,46,0.1187,0.2078,0.1665,0,0,1,0,0
C02618,31804.54,13217.76,36792.44,13540.78,69,158.46,40612.64,2,0,45,0.5212,0.101,0.1477,0,0,0,0,0
C02619,94867.55,43715.86,100451.01,43909.06,68,747.52,68460.39,2,3,27,0.3468,0.4454,0.2143,0,0,0,1,0
C02620,33069.53,25450.29,33605.0,23509.97,62,297.93,31696.17,1,0,24,0.4639,0.1666,0.1308,1,0,0,0,0
C02621,33091.33,20972.72,37790.27,24263.24,55,354.42,69100.59,0,1,18,0.424,0.4004,0.0318,0,0,0,0,0
C02622,89879.81,32996.86,97171.08,39438.16,63,441.42,192287.13,0,0,42,0.26,0.4183,0.1622,1,0,0,0,0
C02623,49492.42,19044.92,50957.63,17226.89,79,265.58,56730.73,0,1,44,0.2379,0.127,0.051,1,1,0,0,0
C02624,35101.76,24692.27,30900.75,30727.23,74,500.98,31378.35,2,0,55,0.1466,0.4152,0.1453,0,0,0,0,0
C02625,41965.7,25404.5,48867.75,24629.21,74,311.05,55944.05,0,0,18,0.1575,0.4492,0.2202,0,0,0,0,0
C02626,82726.96,50003.24,91231.56,47988.01,71,474.39,40534.07,2,0,38,0.1888,0.2975,0.1327,0,0,0,0,0
C02627,87047.48,64932.16,85067.03,71862.71,80,1131.7,169470.17,1,0,53,0.1143,0.2082,0.0332,0,0,0,0,0
C02628,31159.08,14286.25,37126.36,15964.1,68,188.48,90886.67,1,0,44,0.4177,0.2436,0.1519,0,0,0,0,0
C02629,44148.87,18639.38,47648.0,19411.96,53,289.14,100585.87,1,2,7,0.2586,0.4497,0.0266,0,0,0,0,0
C02630,46863.22,29346.34,50687.62,29594.19,74,330.62,12756.69,1,3,52,0.4896,0.3274,0.0932,0,1,0,0,0
C02631,28871.49,21569.61,33377.38,25682.55,69,318.0,31764.9,0,0,21,0.6453,0.4009,0.0394,0,0,0,0,0
C02632,43886.39,20598.64,49602.36,20087.88,69,366.47,77055.55,0,1,49,0.3909,0.3489,0.1447,0,2,0,0,0
C02633,45107.92,29617.07,48952.96,30853.51,73,455.12,144505.27,1,1,19,0.2897,0.2277,0.2478,0,1,0,0,0
C02634,75170.34,31464.09,77227.74,39432.51,59,604.64,57302.48,0,2,6,0.2241,0.3207,0.0753,1,0,0,0,0
C02635,77478.75,33111.24,99795.71,29454.1,82,416.07,34450.04,0,3,56,0.2078,0.1284,0.1365,0,2,0,0,0
C02636,38803.8,29323.24,37327.08,29175.51,69,492.08,75571.84,0,1,33,0.1856,0.3602,0.1204,0,0,0,0,0
C02637,40869.48,16473.84,46571.45,19324.09,59,277.69,83623.01,3,0,29,0.3197,0.2091,0.1954,0,0,0,0,0
C02638,60678.78,21902.34,63102.1,24385.19,79,248.36,208780.31,2,1,60,0.1651,0.2173,0.0787,0,0,0,0,0
C02639,34581.81,24163.11,38197.87,27963.53,58,381.62,68666.01,1,0,38,0.1562,0.3942,0.1605,0,2,0,0,0
C02640,58647.83,30093.92,70260.73,26821.32,79,310.27,14994.46,2,1,46,0.0605,0.2209,0.1691,0,0,0,0,0
C02641,43254.64,22859.92,43800.11,24883.8,73,244.38,104180.24,2,1,53,0.2561,0.1926,0.0761,1,1,1,0,1
C02642,29091.12,20652.83,32646.65,20978.64,82,246.78,25552.89,0,1,43,0.0684,0.1336,0.0832,0,3,0,0,0
C02643,29256.04,12608.51,31651.14,16677.15,65,210.57,84435.89,3,2,45,0.1849,0.1399,0.2255,0,0,0,0,0
C02644,86300.8,55460.96,83974.46,63620.68,84,878.89,142971.71,0,0,18,0.3277,0.404,0.1378,0,0,0,0,0
C02645,41941.38,20596.9,50370.41,21571.58,89,217.62,127821.58,2,0,26,0.1177,0.2899,0.2245,0,0,0,0,0
C02646,94143.65,37367.57,106885.29,40517.95,82,538.89,73369.03,1,1,11,0.292,0.4212,0.1751,0,0,0,0,0
C02647,35713.41,23548.46,35636.77,24879.29,73,378.11,77459.9,0,0,27,0.4812,0.4341,0.0233,0,0,1,0,0
C02648,51300.72,25311.72,60659.58,28700.5,68,496.89,129136.67,1,0,50,0.1979,0.1893,0.0373,0,2,0,0,0
C02649,132074.61,97731.5,125501.21,92575.57,68,1341.18,45269.31,1,1,55,0.0537,0.4021,0.0792,0,0,0,0,0
C02650,27961.78,21350.66,29262.78,25915.99,65,374.75,49361.16,1,0,45,0.0508,0.2567,0.1613,0,0,0,0,0
C02651,19156.57,14024.02,19127.71,12495.86,57,187.29,46817.32,0,1,45,0.4995,0.3397,0.0533,0,1,0,0,0
C02652,80288.63,39747.55,91541.68,42712.93,61,494.19,181152.4,1,0,17,0.4568,0.3117,0.0472,0,1,0,0,0
C02653,31018.95,14158.98,30784.39,13466.41,71,150.69,17090.21,0,1,8,0.6368,0.2059,0.053,0,0,0,1,0
C02654,44582.64,33515.46,50869.6,35363.48,78,377.77,13820.39,1,1,55,0.3193,0.1497,0.2147,0,1,0,0,0
C02655,34570.45,19146.02,38765.06,22373.32,69,355.05,31687.7,2,0,46,0.4429,0.2439,0.0504,0,1,0,0,0
C02656,50771.53,33939.9,51023.87,28662.87,68,495.11,50378.91,0,0,58,0.4532,0.1685,0.1145,0,0,0,0,0
C02657,29339.1,21189.4,37247.93,21817.93,66,322.4,63773.64,1,1,13,0.15,0.1375,0.1386,0,1,0,0,0
C02658,41499.83,19710.72,39863.57,17290.82,79,261.13,11561.61,0,0,16,0.1683,0.2327,0.0948,0,0,0,0,0
C02659,55096.12,22236.46,48535.19,22602.78,60,348.19,60571.18,1,2,49,0.4815,0.1205,0.1231,1,0,0,0,0
C02660,28586.18,18042.81,32952.2,15821.97,74,233.61,27709.49,0,0,23,0.0983,0.1605,0.2339,0,0,0,0,0
C02661,32839.26,20215.4,26011.03,21618.64,70,319.43,97180.22,0,0,35,0.0834,0.1413,0.1642,0,0,0,0,0
C02662,38487.76,18150.44,47302.15,18129.74,63,227.38,52778.32,1,0,23,0.6406,0.3432,0.2411,0,1,0,0,0
C02663,23657.86,14505.06,25129.63,16530.76,80,201.94,61005.35,0,0,42,0.4023,0.1296,0.0999,0,1,0,0,0
C02664,37207.49,26255.86,32696.52,31439.48,67,600.92,108751.61,0,0,3,0.2185,0.1739,0.1216,1,0,0,0,0
C02665,47471.09,24091.81,44441.69,25327.19,67,298.63,120399.58,1,0,38,0.424,0.4285,0.181,0,0,0,0,0
C02666,37594.79,17257.62,32102.54,19971.19,62,303.9,21470.39,1,0,28,0.5589,0.2225,0.1585,1,0,0,0,0
C02667,39826.92,26932.98,43648.15,32747.67,67,439.63,105085.22,1,0,21,0.2962,0.4225,0.1978,0,0,0,0,0
C02668,44598.79,31381.6,39727.28,29478.23,66,512.62,133875.7,1,0,23,0.5352,0.1788,0.2135,0,0,0,0,0
C02669,33501.09,26111.76,37194.61,31913.75,66,349.66,48160.4,1,0,55,0.4576,0.2584,0.1109,0,1,0,0,0
C02670,61414.17,25573.7,62238.42,26739.02,64,406.04,192192.13,2,0,37,0.2092,0.3229,0.0473,0,0,0,0,0
C02671,85871.56,64418.17,85266.7,60076.05,68,758.64,212550.98,0,1,59,0.2826,0.2533,0.1516,0,1,0,0,0
C02672,36513.84,25351.36,40571.31,27526.89,85,284.55,92898.21,0,0,15,0.4798,0.147,0.082,0,0,0,0,0
C02673,55980.4,37274.83,62967.95,38816.09,62,591.23,112141.85,1,0,41,0.5851,0.1048,0.0711,0,0,0,0,0
C02674,40400.2,19831.41,47975.09,17474.62,71,215.35,59201.22,1,1,9,0.0639,0.2799,0.0467,0,3,0,0,0
C02675,53044.53,19095.33,51662.54,17527.11,50,364.79,66807.8,0,0,15,0.3353,0.1788,0.1176,0,0,0,0,0
C02676,91036.75,52655.45,95262.94,65633.84,72,795.18,258102.32,0,0,39,0.2788,0.4324,0.0226,0,0,0,0,0
C02677,56574.55,27076.37,55090.08,29335.32,67,547.48,168034.58,1,1,23,0.5401,0.1771,0.0579,0,0,0,0,0
C02678,20259.54,9733.08,21668.77,11950.42,67,172.74,26240.46,0,1,40,0.519,0.1591,0.1243,0,0,0,0,0
C02679,55199.87,42350.02,52804.48,42350.49,80,419.83,126072.35,0,0,4,0.6074,0.1511,0.1947,0,0,0,1,0
C02680,78370.78,32824.5,78300.91,31308.16,61,448.31,202673.45,0,1,25,0.4606,0.3329,0.0987,0,0,0,0,0
C02681,40729.16,31377.93,40717.75,26608.55,54,580.65,36969.12,1,1,29,0.6305,0.247,0.0881,0,0,0,1,0
C02682,70435.55,40621.1,76436.9,47370.59,73,496.65,160578.8,1,1,44,0.6498,0.1469,0.0678,0,0,0,1,0
